ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l2cache_4, Bank_conflicts, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu5, read_reqs, , Accumulator, 3840088, 0, 4000, 4000, 4000, 1, 1
cpu5, write_reqs, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
cpu5, custom_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu5, split_read_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu5, split_write_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu5, split_custom_reqs, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu5, cycles_with_issue, , Accumulator, 3840088, 0, 3107, 3107, 3107, 1, 1
cpu5, cycles_no_issue, , Accumulator, 3840088, 0, 7084, 7084, 7084, 1, 1
cpu5, total_bytes_read, , Accumulator, 3840088, 0, 16000, 64000, 4000, 4, 4
cpu5, total_bytes_write, , Accumulator, 3840088, 0, 8000, 32000, 2000, 4, 4
cpu5, total_bytes_custom, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu5, req_latency, , Accumulator, 3840088, 0, 67759, 1872563, 6000, 1, 88
cpu5, time, , Accumulator, 3840088, 0, 3832, 14684224, 1, 3832, 3832
cpu5, cycles_hit_fence, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
cpu5, cycles_max_issue, , Accumulator, 3840088, 0, 896, 896, 896, 1, 1
cpu5, cycles_max_reorder, , Accumulator, 3840088, 0, 14, 14, 14, 1, 1
cpu5, cycles, , Accumulator, 3840088, 0, 10192, 10192, 10192, 1, 1
l1cache_5, prefetch_opportunities, , Accumulator, 3840088, 0, 6000, 6000, 6000, 1, 1
l1cache_5, prefetches_issued, , Accumulator, 3840088, 0, 363, 363, 363, 1, 1
l1cache_5, prefetches_canceled_by_page_boundary, , Accumulator, 3840088, 0, 323, 323, 323, 1, 1
l1cache_5, prefetches_canceled_by_history, , Accumulator, 3840088, 0, 5637, 5637, 5637, 1, 1
l1cache_5, Prefetch_requests, , Accumulator, 3840088, 0, 363, 363, 363, 1, 1
l1cache_5, Prefetch_drops, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, default_stat, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetS_I, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_5, stateEvent_GetS_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetS_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetX_I, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, stateEvent_GetX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetX_M, , Accumulator, 3840088, 0, 1875, 1875, 1875, 1, 1
l1cache_5, stateEvent_GetSX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetSX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetSX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetSResp_IS, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, stateEvent_GetXResp_IS, , Accumulator, 3840088, 0, 369, 369, 369, 1, 1
l1cache_5, stateEvent_GetXResp_IM, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, stateEvent_GetXResp_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Inv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Inv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Inv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Inv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Inv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Inv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Inv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInvX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInvX_M, , Accumulator, 3840088, 0, 2, 2, 2, 1, 1
l1cache_5, stateEvent_FetchInvX_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInvX_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInvX_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInvX_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Fetch_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Fetch_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Fetch_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Fetch_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Fetch_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Fetch_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_Fetch_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLine_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLine_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLine_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLineInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLineInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLineInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLineResp_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLineResp_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLineResp_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_GetS, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_5, eventSent_GetX, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, eventSent_GetSX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_Write, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_PutM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_NACK, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_FetchResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_FetchXResp, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, eventSent_AckInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_GetSResp, , Accumulator, 3840088, 0, 4000, 4000, 4000, 1, 1
l1cache_5, eventSent_GetXResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_WriteResp, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
l1cache_5, eventSent_FlushLineResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_Put, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_Get, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_AckMove, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_CustomReq, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_CustomResp, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_CustomAck, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, EventStalledForLockedCacheline, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, evict_I, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l1cache_5, evict_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, evict_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, evict_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, evict_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, evict_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, evict_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_GetS_hit, , Accumulator, 3840088, 0, 151634, 11086376, 3988, 5, 233
l1cache_5, latency_GetS_miss, , Accumulator, 3840088, 0, 55900, 8515596, 375, 13, 240
l1cache_5, latency_GetX_hit, , Accumulator, 3840088, 0, 21112, 1445104, 1994, 4, 168
l1cache_5, latency_GetX_miss, , Accumulator, 3840088, 0, 851, 121999, 6, 122, 171
l1cache_5, latency_GetX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_GetSX_hit, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_GetSX_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_GetSX_upgrade, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_FlushLine, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_FlushLine_fail, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_FlushLineInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, latency_FlushLineInv_fail, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSHit_Arrival, , Accumulator, 3840088, 0, 2751, 2751, 2751, 1, 1
l1cache_5, GetXHit_Arrival, , Accumulator, 3840088, 0, 1830, 1830, 1830, 1, 1
l1cache_5, GetSXHit_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSHit_Blocked, , Accumulator, 3840088, 0, 1237, 1237, 1237, 1, 1
l1cache_5, GetXHit_Blocked, , Accumulator, 3840088, 0, 164, 164, 164, 1, 1
l1cache_5, GetSXHit_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSMiss_Arrival, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_5, GetXMiss_Arrival, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, GetSXMiss_Arrival, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSXMiss_Blocked, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, CacheHits, , Accumulator, 3840088, 0, 5982, 5982, 5982, 1, 1
l1cache_5, CacheMisses, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l1cache_5, stateEvent_AckPut_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_PutS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, eventSent_PutE, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, prefetch_evict, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, prefetch_inv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, prefetch_useful, , Accumulator, 3840088, 0, 357, 357, 357, 1, 1
l1cache_5, prefetch_coherence_miss, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, prefetch_redundant, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_GetS_E, , Accumulator, 3840088, 0, 3988, 3988, 3988, 1, 1
l1cache_5, stateEvent_GetX_E, , Accumulator, 3840088, 0, 119, 119, 119, 1, 1
l1cache_5, stateEvent_GetSX_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLine_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FlushLineInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_ForceInv_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, stateEvent_FetchInvX_E, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l1cache_5, evict_E, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, TotalEventsReceived, , Accumulator, 3840088, 0, 6387, 6387, 6387, 1, 1
l1cache_5, TotalEventsReplayed, , Accumulator, 3840088, 0, 1401, 1401, 1401, 1, 1
l1cache_5, Put_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, Get_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, AckMove_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetS_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, Write_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSX_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, WriteResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, CustomReq_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, CustomResp_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, CustomAck_uncache_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, NULLCMD_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetS_recv, , Accumulator, 3840088, 0, 4363, 4363, 4363, 1, 1
l1cache_5, GetX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSX_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, Write_recv, , Accumulator, 3840088, 0, 2000, 2000, 2000, 1, 1
l1cache_5, FlushLine_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, FlushLineInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, GetSResp_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, GetXResp_recv, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l1cache_5, FlushLineResp_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, Inv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, ForceInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, Fetch_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, FetchInv_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, FetchInvX_recv, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l1cache_5, NACK_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, AckPut_recv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l1cache_5, MSHR_occupancy, , Accumulator, 3840088, 0, 153879, 2929791, 10213, 0, 35
l1cache_5, Bank_conflicts, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, packet_latency, , Accumulator, 3840088, 0, 279, 279, 387, 0, 1
l2cache_5, send_bit_count, , Accumulator, 3840088, 0, 27840, 3551232, 387, 64, 576
l2cache_5, output_port_stalls, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, idle_time, , Accumulator, 3840088, 0, 2748685, 71599186827, 395, 65, 43409
l2cache_5, prefetch_opportunities, , Accumulator, 3840088, 0, 18, 18, 18, 1, 1
l2cache_5, prefetches_issued, , Accumulator, 3840088, 0, 18, 18, 18, 1, 1
l2cache_5, prefetches_canceled_by_page_boundary, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, prefetches_canceled_by_history, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, Prefetch_requests, , Accumulator, 3840088, 0, 18, 18, 18, 1, 1
l2cache_5, Prefetch_drops, , Accumulator, 3840088, 0, 14, 14, 14, 1, 1
l2cache_5, default_stat, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_I, , Accumulator, 3840088, 0, 381, 381, 381, 1, 1
l2cache_5, evict_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, evict_SBInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetS_I, , Accumulator, 3840088, 0, 375, 375, 375, 1, 1
l2cache_5, stateEvent_GetS_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetS_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetX_I, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_5, stateEvent_GetX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetSX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetSX_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetSX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetSResp_IS, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_5, stateEvent_GetXResp_IS, , Accumulator, 3840088, 0, 369, 369, 369, 1, 1
l2cache_5, stateEvent_GetXResp_IM, , Accumulator, 3840088, 0, 6, 6, 6, 1, 1
l2cache_5, stateEvent_GetXResp_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_GetXResp_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutS_SBInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutM_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutM_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutM_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutX_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutX_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_PutX_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Inv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Inv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Inv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Inv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Inv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Inv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Inv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_M, , Accumulator, 3840088, 0, 4, 4, 4, 1, 1
l2cache_5, stateEvent_FetchInvX_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInvX_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_Fetch_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_FetchInv_SB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_I, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_S, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_M, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_IS, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_IM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_SM, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_SInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_SMInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_MInv, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_MInvX, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
l2cache_5, stateEvent_ForceInv_IB, , Accumulator, 3840088, 0, 0, 0, 0, 0, 0
